DatasetID,FileName,PID,URL,タイトル,巻次,シリーズ,版表示,著者,出版者,出版年,出版年(W3CDTF),ISBN,冊数（ページ数・大きさ）,NDC分類,NDC分類（第８版）,NDC分類（第９版）,NDLC分類,件名（NDLSH）,公開範囲
1870,1084600.xml,1084600,https://dl.ndl.go.jp/info:ndljp/pid/1084600,愛媛縣布達全書 : 索引,明治7年,,,,[出版者不明],[1874],1874,,41丁 ; 19cm,318.1,,,,,インターネット公開（保護期間満了）
1870,1084676.xml,1084676,https://dl.ndl.go.jp/info:ndljp/pid/1084676,五洲近事,第3號,,,,[出版者不明],1877,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1084984.xml,1084984,https://dl.ndl.go.jp/info:ndljp/pid/1084984,學藝志林,第23册,,,東京大學法理文三學部 編,日就社,1879,1879,,,,,,,,インターネット公開（保護期間満了）
1870,1085482.xml,1085482,https://dl.ndl.go.jp/info:ndljp/pid/1085482,教育新聞,第19號,,,,大阪教育社,1878,1878,,,,,,,,インターネット公開（保護期間満了）
1870,1089486.xml,1089486,https://dl.ndl.go.jp/info:ndljp/pid/1089486,大同類聚方,自4至13巻,,,"安部真貞, 出雲広貞 著||豊洲武藤吉得 校||井上頼圀 閲",[ ],明治3序,1870,,,499,,,,,インターネット公開（保護期間満了）
1870,1089506.xml,1089506,https://dl.ndl.go.jp/info:ndljp/pid/1089506,大同類聚方,自27至36巻,,,"安部真貞, 出雲広貞 著||豊洲武藤吉得 校||井上頼圀 閲",[ ],明治3序,1870,,,499,,,,,インターネット公開（保護期間満了）
1870,1089540.xml,1089540,https://dl.ndl.go.jp/info:ndljp/pid/1089540,大同類聚方,自70至81巻,,,"安部真貞, 出雲広貞 著||豊洲武藤吉得 校||井上頼圀 閲",[ ],明治3序,1870,,,499,,,,,インターネット公開（保護期間満了）
1870,1229508.xml,1229508,https://dl.ndl.go.jp/info:ndljp/pid/1229508,内務省衛生局雑誌,第1-5号,,,,内務省衛生局,明9,1876,,,498,,,,,インターネット公開（保護期間満了）
1870,1365422.xml,1365422,https://dl.ndl.go.jp/info:ndljp/pid/1365422,憲法志料,三篇　巻五,,,,,明治10-14年,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1365643.xml,1365643,https://dl.ndl.go.jp/info:ndljp/pid/1365643,国法汎論,下帙　第一冊,,,,,明治5年,1872,,,,,,,,インターネット公開（保護期間満了）
1870,1365776.xml,1365776,https://dl.ndl.go.jp/info:ndljp/pid/1365776,仏国政典,六,,,,,明治6年,1873,,,,,,,,インターネット公開（保護期間満了）
1870,1366289.xml,1366289,https://dl.ndl.go.jp/info:ndljp/pid/1366289,各国刑法類纂,第一巻,,,,,明治10年,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1366295.xml,1366295,https://dl.ndl.go.jp/info:ndljp/pid/1366295,各国刑法類纂,第七巻,,,,,明治10年,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1366337.xml,1366337,https://dl.ndl.go.jp/info:ndljp/pid/1366337,仏国刑法講義,第十一號,,,,,明治12-15年,1879,,,,,,,,インターネット公開（保護期間満了）
1870,1366563.xml,1366563,https://dl.ndl.go.jp/info:ndljp/pid/1366563,憲法類編,第十一,,,,,明治6年,1873,,,,,,,,インターネット公開（保護期間満了）
1870,1366574.xml,1366574,https://dl.ndl.go.jp/info:ndljp/pid/1366574,憲法類編,第二十二,,,,,明治6年,1873,,,,,,,,インターネット公開（保護期間満了）
1870,1366584.xml,1366584,https://dl.ndl.go.jp/info:ndljp/pid/1366584,第二憲法類編,第四冊,,,,,明治7年,1874,,,,,,,,インターネット公開（保護期間満了）
1870,1366596.xml,1366596,https://dl.ndl.go.jp/info:ndljp/pid/1366596,第二憲法類編,第十六冊,,,,,明治7年,1874,,,,,,,,インターネット公開（保護期間満了）
1870,1366934.xml,1366934,https://dl.ndl.go.jp/info:ndljp/pid/1366934,出納沿革　例規類纂,（乾二）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1366936.xml,1366936,https://dl.ndl.go.jp/info:ndljp/pid/1366936,出納沿革　例規類纂,（乾坤）,,,,,明治10-13年,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1367284.xml,1367284,https://dl.ndl.go.jp/info:ndljp/pid/1367284,質問録,第二號,,,,,明治10年,1877,,,,,,,,インターネット公開（保護期間満了）
1870,1886149.xml,1886149,https://dl.ndl.go.jp/info:ndljp/pid/1886149,内外各種新聞要録,第3号,,,蕉雨堂主人 [編纂],萬巻樓,1872.10,1872,,50丁 ; 23cm,,,210.6,GB415||GA75,世界史--19世紀,インターネット公開（保護期間満了）
1870,1911688.xml,1911688,https://dl.ndl.go.jp/info:ndljp/pid/1911688,啓蒙日本外史,巻之29,,,大槻誠之 解||渡辺約郎 校,和泉屋善兵衛[ほか],1875.11,1875,,,210,,,,,インターネット公開（保護期間満了）
1870,1917775.xml,1917775,https://dl.ndl.go.jp/info:ndljp/pid/1917775,萬法精理,自卷六至卷七,,,孟徳斯鳩 著||何禮之 譯,何禮之,1875-1876,1875,,,320,,,,,インターネット公開（保護期間満了）
1870,2937352.xml,2937352,https://dl.ndl.go.jp/info:ndljp/pid/2937352,権限提綱 巻之一 同権本論 男女同権論 父子同権論 天,,,,"Spencer, Herbert（波斯邊鎖） 著",慶應義塾出版社,1877,1877,,,,,,,,インターネット公開（保護期間満了）
1870,2937396.xml,2937396,https://dl.ndl.go.jp/info:ndljp/pid/2937396,区画改正 戸長必携 甲編,,,,弾舜平 編纂,日新斎,1879,1879,,,,,,,,インターネット公開（保護期間満了）
1870,2937818.xml,2937818,https://dl.ndl.go.jp/info:ndljp/pid/2937818,刑法草案註解 三 第百一條～第百三十條,,,,"Boissonade, Gustove Emile 述",,1879,1879,,,,,,,,インターネット公開（保護期間満了）
1870,2937848.xml,2937848,https://dl.ndl.go.jp/info:ndljp/pid/2937848,日本刑法草案,,,,鶴田皓 ほか編纂,,1877,1877,,,,,,,,インターネット公開（保護期間満了）
1870,2938141.xml,2938141,https://dl.ndl.go.jp/info:ndljp/pid/2938141,国際法一名萬國公法 上編三,,,,"Woolsey,Theodore D. 著",二書堂,1873/03/01,1873-03-01,,,,,,,,インターネット公開（保護期間満了）
1870,2938143.xml,2938143,https://dl.ndl.go.jp/info:ndljp/pid/2938143,国際法一名萬國公法 上編五,,,,"Woolsey,Theodore D. 著",二書堂,1873/03/01,1873-03-01,,,,,,,,インターネット公開（保護期間満了）
1870,2938270.xml,2938270,https://dl.ndl.go.jp/info:ndljp/pid/2938270,太政官達 明治十二年 第五,,,,,,1879,1879,,,,,,,,インターネット公開（保護期間満了）
1870,2938360.xml,2938360,https://dl.ndl.go.jp/info:ndljp/pid/2938360,内務省布達 明治八年 甲第一号ー甲第二十三号,,,,,,1875,1875,,,,,,,,インターネット公開（保護期間満了）
1870,2938497.xml,2938497,https://dl.ndl.go.jp/info:ndljp/pid/2938497,明治六年 京都府布令書 明治六年自七月至十二月,,,,京都府 編纂,京都府,1873,1873,,,,,,,,インターネット公開（保護期間満了）
1870,2938546.xml,2938546,https://dl.ndl.go.jp/info:ndljp/pid/2938546,民事要録 丙編 第一巻～第二十六巻,,,,東京裁判所 編纂,,1875,1875,,,,,,,,インターネット公開（保護期間満了）
1870,2938592.xml,2938592,https://dl.ndl.go.jp/info:ndljp/pid/2938592,律例權衡便覧 一 懲役一十日～懲役六十日,,,,村田保 編,北畠茂兵衛 ほか,1876,1876,,,,,,,,インターネット公開（保護期間満了）
1870,2938606.xml,2938606,https://dl.ndl.go.jp/info:ndljp/pid/2938606,司法省指令録 刑事部 自第二号至第六十八号 明治九年～明治十一年,,,,司法省 編,博聞社,1878,1878,,,,,,,,インターネット公開（保護期間満了）
1870,2938640.xml,2938640,https://dl.ndl.go.jp/info:ndljp/pid/2938640,聴訟提要 第五編 第十九巻～第二十二巻,,,,,,1874,1874,,,,,,,,インターネット公開（保護期間満了）
1870,3436775.xml,3436775,https://dl.ndl.go.jp/info:ndljp/pid/3436775,憲法類編,第四,,,[司法省]明法寮 編,村上勘兵衛[ほか],1873,1873,,,322.16,,,,法令,インターネット公開（保護期間満了）
1870,753742.xml,753742,https://dl.ndl.go.jp/info:ndljp/pid/753742,"五経白文 : 詩経,礼記,易経,書経",詩経　下,,,,神彦三郎,明12.11,1879,,,123,,,,,インターネット公開（保護期間満了）
1870,755053.xml,755053,https://dl.ndl.go.jp/info:ndljp/pid/755053,勧孝邇言,後,,,上羽勝衛 著,大観堂,明7-12,1879,,,150,,,,,インターネット公開（保護期間満了）
1870,755557.xml,755557,https://dl.ndl.go.jp/info:ndljp/pid/755557,西国立志編 : 原名・自助論,第１３編,,,斯邁爾斯 (スマイルス) 著||中村正直 訳,須原屋茂兵衛,明3,1870,,,150,,,,,インターネット公開（保護期間満了）
1870,755841.xml,755841,https://dl.ndl.go.jp/info:ndljp/pid/755841,四書 : 校正点 片仮名附,学庸,,,稲田政吉 校,奎章閣,明12.3,1879,,,123.8,,,,,インターネット公開（保護期間満了）
1870,757719.xml,757719,https://dl.ndl.go.jp/info:ndljp/pid/757719,智氏家訓,巻之１,,,査斯徳費耳士 (チェストルフヰールド) 著||永峰秀樹 訳,種玉堂,明8-9,1876,,,150,,,,,インターネット公開（保護期間満了）
1870,757725.xml,757725,https://dl.ndl.go.jp/info:ndljp/pid/757725,智氏家訓 : 改正,巻之２,,,査斯徳費耳士 (チェストルフヰールド) 著||永峰秀樹 編,種玉堂,明11.9,1878,,,150,,,,,インターネット公開（保護期間満了）
1870,757898.xml,757898,https://dl.ndl.go.jp/info:ndljp/pid/757898,童蒙心得草,巻之２,,,瓜生政和 編,須原屋茂兵衛等,明6序,1873,,,150,,,,,インターネット公開（保護期間満了）
1870,758439.xml,758439,https://dl.ndl.go.jp/info:ndljp/pid/758439,幼童訓,,,,柴田花守 著,田中宋栄堂,明5.9,1872,,21丁 ; 23cm,150,,,,,インターネット公開（保護期間満了）
1870,758992.xml,758992,https://dl.ndl.go.jp/info:ndljp/pid/758992,あいさつのしかた,にへん、かみ,,,鳥山啓 (とりやまひらく) 著,かなぶみしや,明7.1,1874,,,387,,,,,インターネット公開（保護期間満了）
1870,759354.xml,759354,https://dl.ndl.go.jp/info:ndljp/pid/759354,御宸翰大意,,,,吉田強介 述||大内青巒 閲,擁万閣,明8.3,1875,,30丁 ; 23cm,155,,,,,インターネット公開（保護期間満了）
1870,760937.xml,760937,https://dl.ndl.go.jp/info:ndljp/pid/760937,俗解絵入瀛環史略和解,巻之２,,,平井正 訳,山中市兵衛,明7.10,1874,,,290,,,,,インターネット公開（保護期間満了）
1870,761039.xml,761039,https://dl.ndl.go.jp/info:ndljp/pid/761039,格物地誌,第１編　巻之中,,,ワッレン 著||松本駒次郎 訳,松本駒次郎,明9.2,1876,,,290,,,,,インターネット公開（保護期間満了）
1870,761107.xml,761107,https://dl.ndl.go.jp/info:ndljp/pid/761107,西国紀聞,第1-5号,,,細島晴三 著,中村熊次郎,明10,1877,,,290,,,,,インターネット公開（保護期間満了）
1870,761606.xml,761606,https://dl.ndl.go.jp/info:ndljp/pid/761606,万国地誌略字引,,,,鈇田登羅太 編,梅原亀七,明9.6,1876,,52丁 ; 13×18cm,290,,,,,インターネット公開（保護期間満了）
1870,761641.xml,761641,https://dl.ndl.go.jp/info:ndljp/pid/761641,万国地誌略便蒙,巻３,,,松山若冲 編,文林堂,明12.9,1879,,,290,,,,,インターネット公開（保護期間満了）
1870,761775.xml,761775,https://dl.ndl.go.jp/info:ndljp/pid/761775,輿地誌略,巻４，５　欧羅巴洲,,,内田正雄 編訳,文部省,明7-10,1877,,,290,,,,,インターネット公開（保護期間満了）
1870,761949.xml,761949,https://dl.ndl.go.jp/info:ndljp/pid/761949,皇国地理書 : 小学読本,初編之上,,,市岡正一 編,金昌堂[ほか],明7.4,1874,,44丁 ; 23cm,291,,,,,インターネット公開（保護期間満了）
1870,762341.xml,762341,https://dl.ndl.go.jp/info:ndljp/pid/762341,内地誌略,巻之４　西海道，琉球，附録,,,南摩綱紀 編,羽峰書屋,明7.8,1874,,,291,,,,,インターネット公開（保護期間満了）
1870,762507.xml,762507,https://dl.ndl.go.jp/info:ndljp/pid/762507,日本地誌略字引,,,,西野古海 編,文江堂,明11.2,1878,,55丁 (4巻) ; 18cm,291,,,,,インターネット公開（保護期間満了）
1870,762522.xml,762522,https://dl.ndl.go.jp/info:ndljp/pid/762522,日本地誌略字引,巻之4,,,石川敬義 編,武藤信吉,明11.12,1878,,21丁 ; 15cm,291,,,,,インターネット公開（保護期間満了）
1870,762526.xml,762526,https://dl.ndl.go.jp/info:ndljp/pid/762526,日本地誌略字引,巻4,,,谷壮太郎 編,山静堂,明11.3,1878,,20丁 ; 19cm,291,,,,,インターネット公開（保護期間満了）
1870,762579.xml,762579,https://dl.ndl.go.jp/info:ndljp/pid/762579,改正日本地誌略字引,巻１，２,,,渡辺助次郎 編,山静堂,明9.10,1876,,,291,,,,,インターネット公開（保護期間満了）
1870,762615.xml,762615,https://dl.ndl.go.jp/info:ndljp/pid/762615,日本地誌略称呼訓,巻之４,,,水谷亮之助 編,圭章堂,"明9,10",1877,,,291,,,,,インターネット公開（保護期間満了）
1870,762656.xml,762656,https://dl.ndl.go.jp/info:ndljp/pid/762656,日本地誌略物産解,,,,土方幸勝 編||田中義廉 校,土方幸勝,明9.9,1876,,68丁 ; 23cm,291,,,,,インターネット公開（保護期間満了）
1870,762687.xml,762687,https://dl.ndl.go.jp/info:ndljp/pid/762687,改正日本地誌略要解,巻之２,,,湯川信順 編,金港堂,明11.2,1878,,,291,,,,,インターネット公開（保護期間満了）
1870,763710.xml,763710,https://dl.ndl.go.jp/info:ndljp/pid/763710,上総国誌,６巻　村部　下,,,安川惟礼 著,松雲窠,明12.1,1879,,,213.5,,,,,インターネット公開（保護期間満了）
1870,763849.xml,763849,https://dl.ndl.go.jp/info:ndljp/pid/763849,埼玉県管内区分宿町村名録,,,,加藤復重郎 編,加藤活版所,明10.12,1877,,46p ; 16cm,213.4,,,,,インターネット公開（保護期間満了）
1870,763940.xml,763940,https://dl.ndl.go.jp/info:ndljp/pid/763940,下野誌略,,,,菅原雪斎 編,山静堂,明8.11,1875,,27丁 ; 23cm,213.2,,,,,インターネット公開（保護期間満了）
1870,764468.xml,764468,https://dl.ndl.go.jp/info:ndljp/pid/764468,石川県下越中国町村名集,,,,小沢重三郎 編,小沢重三郎,明9.7,1876,,27丁 ; 17cm,214.2,,,,,インターネット公開（保護期間満了）
1870,766583.xml,766583,https://dl.ndl.go.jp/info:ndljp/pid/766583,鹿児島県地誌略,巻３　日向国,,,大槻如電 編,大槻修二,明12.9,1879,,,219.7,,,,,インターネット公開（保護期間満了）
1870,768255.xml,768255,https://dl.ndl.go.jp/info:ndljp/pid/768255,外国史略,"享巻之3,4",,,西村兼文 編,寿楽堂,明7.10,1874,,,209,,,,,インターネット公開（保護期間満了）
1870,768349.xml,768349,https://dl.ndl.go.jp/info:ndljp/pid/768349,史略,２　支那,,,,神奈川県,明6.12,1873,,,209,,,,,インターネット公開（保護期間満了）
1870,768564.xml,768564,https://dl.ndl.go.jp/info:ndljp/pid/768564,万国史略,１,,,田中義廉 編,山梨県,明9.3,1876,,,209,,,,,インターネット公開（保護期間満了）
1870,768588.xml,768588,https://dl.ndl.go.jp/info:ndljp/pid/768588,万国史略字解,巻1,,,芳賀政宣 編,大森弘三郎,明10.6,1877,,,209,,,,,インターネット公開（保護期間満了）
1870,768794.xml,768794,https://dl.ndl.go.jp/info:ndljp/pid/768794,懐宝日用年代記,,,,片岡義助 編,尚古堂,明12.1,1879,,54丁 ; 13cm,210,,,,,インターネット公開（保護期間満了）
1870,768884.xml,768884,https://dl.ndl.go.jp/info:ndljp/pid/768884,訓蒙大日本史,巻之５４，５５,,,"頼山陽 著||田中正義 訳||重野安繹, 渡辺脩斎 閲",含章堂,明7-9,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,768917.xml,768917,https://dl.ndl.go.jp/info:ndljp/pid/768917,訓蒙日本外史,１７,,,頼山陽 著||大槻誠之 解||長田徳鄰 校,和泉屋吉兵衛等,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
1870,768930.xml,768930,https://dl.ndl.go.jp/info:ndljp/pid/768930,訓蒙日本外史,３０,,,頼山陽 著||大槻誠之 解||長田徳鄰 校,和泉屋吉兵衛等,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
1870,768957.xml,768957,https://dl.ndl.go.jp/info:ndljp/pid/768957,啓蒙日本外史,８,,,大槻東陽 著||渡辺約郎 校,何不成舎,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
1870,768980.xml,768980,https://dl.ndl.go.jp/info:ndljp/pid/768980,啓蒙日本外史,３１,,,大槻東陽 著||渡辺約郎 校,何不成舎,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
1870,768983.xml,768983,https://dl.ndl.go.jp/info:ndljp/pid/768983,啓蒙日本外史,３４,,,大槻東陽 著||渡辺約郎 校,何不成舎,明7,1874,,,210,,,,,インターネット公開（保護期間満了）
1870,769312.xml,769312,https://dl.ndl.go.jp/info:ndljp/pid/769312,国史綱鑑,７,,,馬杉繋 著,文林堂,明12.7,1879,,,210,,,,,インターネット公開（保護期間満了）
1870,769350.xml,769350,https://dl.ndl.go.jp/info:ndljp/pid/769350,啓蒙国史鈔略,巻２,,,池田観 著||菊池三渓 (純) 訂,振藻堂,明9.12,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,769351.xml,769351,https://dl.ndl.go.jp/info:ndljp/pid/769351,啓蒙国史鈔略,巻３,,,池田観 著||菊池三渓 (純) 訂,振藻堂,明9.12,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,769438.xml,769438,https://dl.ndl.go.jp/info:ndljp/pid/769438,国史攬要質問録,３，４,,,松岡操 著,小川金助[ほか],明9.12,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,769507.xml,769507,https://dl.ndl.go.jp/info:ndljp/pid/769507,国史略考証,中巻,,,山岡清直 著,小川儀平,明9.8,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,770068.xml,770068,https://dl.ndl.go.jp/info:ndljp/pid/770068,大日本史読例,前編,,,芦沢元竜 著,清挹閣,明7.11,1874,,72p ; 19cm,210,,,,,インターネット公開（保護期間満了）
1870,770287.xml,770287,https://dl.ndl.go.jp/info:ndljp/pid/770287,内国史略,後編　上,,,石村貞一 編,桐陰書屋,明7.9,1874,,,210,,,,,インターネット公開（保護期間満了）
1870,770290.xml,770290,https://dl.ndl.go.jp/info:ndljp/pid/770290,内国史略,巻１，２,,,南摩綱紀 編,羽峯書屋,明5.8,1872,,,210,,,,,インターネット公開（保護期間満了）
1870,770300.xml,770300,https://dl.ndl.go.jp/info:ndljp/pid/770300,漢文内国史略,巻之３,,,藤田久道 編,藤田久道,明12.5,1879,,,210,,,,,インターネット公開（保護期間満了）
1870,770556.xml,770556,https://dl.ndl.go.jp/info:ndljp/pid/770556,日本外史字引,,,増補訂正(2版),野呂公敏 編,野呂公敏,明9.11,1876,,37丁 ; 18cm,210,,,,,インターネット公開（保護期間満了）
1870,770574.xml,770574,https://dl.ndl.go.jp/info:ndljp/pid/770574,日本外史字類,上,,改正増補,榧木寛則 編,山中市兵衛,明9.9,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,771317.xml,771317,https://dl.ndl.go.jp/info:ndljp/pid/771317,日本略史問答,下,,,谷喬 著,松村九兵衛等,明9,1876,,,210,,,,,インターネット公開（保護期間満了）
1870,772237.xml,772237,https://dl.ndl.go.jp/info:ndljp/pid/772237,つうぞくかみよのまき,１,,,鳥山啓 (とりやまひらく) 著,かなぶみしや,明7,1874,,,210.3,,,,,インターネット公開（保護期間満了）
1870,772527.xml,772527,https://dl.ndl.go.jp/info:ndljp/pid/772527,江戸将軍外史 : 評論,1,,,青木可笑 著,酉山堂,明11.6,1878,,,210.5,,,,,インターネット公開（保護期間満了）
1870,772733.xml,772733,https://dl.ndl.go.jp/info:ndljp/pid/772733,近世内国史略,元,,,太田秀敬 編,万笈書屋,明10.3,1877,,,210.5,,,,,インターネット公開（保護期間満了）
1870,772914.xml,772914,https://dl.ndl.go.jp/info:ndljp/pid/772914,続日本政記,"3,4",,,"近藤瓶城 著||頼又二郎, 岡千仭 閲",坂上半七,明12.3,1879,,,210.5,,,,,インターネット公開（保護期間満了）
1870,773207.xml,773207,https://dl.ndl.go.jp/info:ndljp/pid/773207,雨窓紀聞,上,,,竹陰隠士 校,青藜閣,明6.4,1873,,,210.6,,,,,インターネット公開（保護期間満了）
1870,773405.xml,773405,https://dl.ndl.go.jp/info:ndljp/pid/773405,西南戦争紀聞,第1帙之下,,,中村毎 編,赤志忠七[ほか],明10,1877,,,210.6,,,,,インターネット公開（保護期間満了）
1870,773407.xml,773407,https://dl.ndl.go.jp/info:ndljp/pid/773407,西南戦争紀聞,第2帙之下,,,中村毎 編,赤志忠七[ほか],明10,1877,,,210.6,,,,,インターネット公開（保護期間満了）
1870,773425.xml,773425,https://dl.ndl.go.jp/info:ndljp/pid/773425,西南伝信録,第4-8号,,,斎藤弘造 編,斎藤弘造,明10,1877,,,210.6,,,,,インターネット公開（保護期間満了）
1870,773486.xml,773486,https://dl.ndl.go.jp/info:ndljp/pid/773486,肥長電信録,初編下,,,青山薫 編,共和書屋,明9-10,1877,,,210.6,,,,,インターネット公開（保護期間満了）
1870,775717.xml,775717,https://dl.ndl.go.jp/info:ndljp/pid/775717,十八史略訳語,巻之8上,,,沖正修 (冠嶺) 編,敬業堂,明7,1874,,,220,,,,,インターネット公開（保護期間満了）
1870,776424.xml,776424,https://dl.ndl.go.jp/info:ndljp/pid/776424,英吉利史略,巻之上,,,和田義郎 訳編,和田義郎,明6.6,1873,,,230,,,,,インターネット公開（保護期間満了）
1870,776968.xml,776968,https://dl.ndl.go.jp/info:ndljp/pid/776968,欧羅巴文明史,巻之１２,,,ギゾー 著||ヘンリー 訳||永峰秀樹 再訳,奎章閣,明10.6,1877,,,230,,,,,インターネット公開（保護期間満了）
1870,778841.xml,778841,https://dl.ndl.go.jp/info:ndljp/pid/778841,明治名臣詳伝,初篇,,,津田永胤 編,文益舎,明12.7,1879,,9丁 ; 17cm,281,,,,,インターネット公開（保護期間満了）
1870,778949.xml,778949,https://dl.ndl.go.jp/info:ndljp/pid/778949,本朝彤史列女伝,初編　坤,,,白川幸 編,大谷仁兵衛[ほか],明12.12,1879,,,281,,,,,インターネット公開（保護期間満了）
1870,780057.xml,780057,https://dl.ndl.go.jp/info:ndljp/pid/780057,新潟県官員録,明治１１年１月改,,,佐藤敬三郎 編,佐藤敬三郎,明11-12,1879,,,281.03,,,,,インターネット公開（保護期間満了）
1870,783647.xml,783647,https://dl.ndl.go.jp/info:ndljp/pid/783647,万国政体論,米國之部　巻之2,,,カスパル・ホプキンス 著||箕作麟祥 訳述,中外堂,明8.11,1875,,,310,,,,,インターネット公開（保護期間満了）
1870,783677.xml,783677,https://dl.ndl.go.jp/info:ndljp/pid/783677,米洲聯邦治安策,,,,達勒巴児 (ジョン・ウィリアム・ドレーパー) 著||尾崎行雄 訳,慶応義塾出版社,明12.5,1879,,282p ; 19cm,310,,,,,インターネット公開（保護期間満了）
1870,784454.xml,784454,https://dl.ndl.go.jp/info:ndljp/pid/784454,皇朝官名誌,,,,,弘文舎,明7.12,1874,,19丁 ; 23cm,317,,,,,インターネット公開（保護期間満了）
1870,785979.xml,785979,https://dl.ndl.go.jp/info:ndljp/pid/785979,布令必携新聞字引,,,,,松坂屋半九郎等,明5,1872,,"28, 28, 29p ; 9×19cm",320,,,,,インターネット公開（保護期間満了）
1870,787106.xml,787106,https://dl.ndl.go.jp/info:ndljp/pid/787106,改正官民必携,,,改版,土屋広次 編,土屋広次,明10.11,1877,,231p ; 22cm,320.9,,,,,インターネット公開（保護期間満了）
1870,787167.xml,787167,https://dl.ndl.go.jp/info:ndljp/pid/787167,官途必携,六巻,,,外史局 編,山中市兵衛等,明4-5,1872,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787321.xml,787321,https://dl.ndl.go.jp/info:ndljp/pid/787321,訓解官令類聚,沿革附　第1號,,,青木浩蔵 編,右文社,明10-11,1878,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787482.xml,787482,https://dl.ndl.go.jp/info:ndljp/pid/787482,憲法類編,第２１,,,明法寮 編,村上勘兵衛[ほか],明6.6,1873,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787625.xml,787625,https://dl.ndl.go.jp/info:ndljp/pid/787625,太政官日誌,明治元年,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787626.xml,787626,https://dl.ndl.go.jp/info:ndljp/pid/787626,太政官日誌,明治元年　第１０１－１１０号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787635.xml,787635,https://dl.ndl.go.jp/info:ndljp/pid/787635,太政官日誌,明治２年　第１１－２０号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787641.xml,787641,https://dl.ndl.go.jp/info:ndljp/pid/787641,太政官日誌,明治２年　第７１－８０号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787655.xml,787655,https://dl.ndl.go.jp/info:ndljp/pid/787655,太政官日誌,明治４年　第２８－３７号,,,,太政官,慶4-明9,1876,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787829.xml,787829,https://dl.ndl.go.jp/info:ndljp/pid/787829,仏蘭西法律書,民法,,,,文部省,明3-7,1874,,,320.9,,,,,インターネット公開（保護期間満了）
1870,787844.xml,787844,https://dl.ndl.go.jp/info:ndljp/pid/787844,仏蘭西法律書,訴訟法,,,,文部省,明3-7,1874,,,320.9,,,,,インターネット公開（保護期間満了）
1870,789891.xml,789891,https://dl.ndl.go.jp/info:ndljp/pid/789891,地方官会府県会町村会議事全書,上巻,,,中原七次郎 編,原文舎,明12,1879,,,318.1,,,,,インターネット公開（保護期間満了）
1870,791371.xml,791371,https://dl.ndl.go.jp/info:ndljp/pid/791371,書入質入規則,,,,中島貞勝 編,光風社,明8.11,1875,,21丁 ; 23cm,324,,,,,インターネット公開（保護期間満了）
1870,791633.xml,791633,https://dl.ndl.go.jp/info:ndljp/pid/791633,日本婚姻新法,第1,,,福井孝治 著,博文堂,明12.11,1879,,13丁 ; 19cm,324,,,,,インターネット公開（保護期間満了）
1870,793943.xml,793943,https://dl.ndl.go.jp/info:ndljp/pid/793943,刑法論綱,１,,,賓雑吾 (ベンサム) 著||林董 訳,干河岸貫一,明12.2,1879,,,326,,,,,インターネット公開（保護期間満了）
1870,793949.xml,793949,https://dl.ndl.go.jp/info:ndljp/pid/793949,刑法論綱,７,,,賓雑吾 (ベンサム) 著||林董 訳,干河岸貫一,明12.2,1879,,,326,,,,,インターネット公開（保護期間満了）
1870,794254.xml,794254,https://dl.ndl.go.jp/info:ndljp/pid/794254,類聚仏国刑法,２,,,明法寮 編,近藤圭造[ほか],明8.1,1875,,,326,,,,,インターネット公開（保護期間満了）
1870,794370.xml,794370,https://dl.ndl.go.jp/info:ndljp/pid/794370,読律必携,2下,,,川澄下枝 編||近藤圭造 閲,千鍾房[ほか],明6-8,1875,,,322,,,,,インターネット公開（保護期間満了）
1870,794575.xml,794575,https://dl.ndl.go.jp/info:ndljp/pid/794575,代言人規則,,,,長尾景弼 訓,博聞社,明9.3,1876,,7丁 ; 22cm,327,,,,,インターネット公開（保護期間満了）
1870,795352.xml,795352,https://dl.ndl.go.jp/info:ndljp/pid/795352,訴訟提要 : 類例対比,続編　公裁部　巻１,,,山内豁朗 編,須原量坪,明8-9,1876,,,327.2,,,,,インターネット公開（保護期間満了）
